rank,symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,rs_score,vcp_score,volume_score,newhigh_score,entry_score,group_score,entry_status,market_state,market_multiplier,minervini_score,grade
1,RISHABH.NS,2026-07-09,652.5999755859375,611.3124949137369,564.1611116197374,545.2640002441407,453.45333272298177,440.3617497253418,624.8988004910634,272.29998779296875,692.7999877929688,True,True,True,True,True,True,True,True,False,128.58142752572243,ppv,149.44356005657667,False,True,True,False,,Electrical Equipment,Other Electrical Equipment,97.6453628063431,True,True,2523.08,16.44,251969.0,0.6517,74.5,50.0,88.8,88.4,100.0,79.54545454545455,actionable,unknown,1.0,78.4,A
2,BAJAJCON.NS,2026-07-09,643.5499877929688,606.933339436849,586.4000023735894,566.7150012207031,416.7713348388672,378.83165100097654,615.5220186734567,220.10000610351562,648.7000122070312,True,True,True,True,True,True,True,True,False,176.0358537693051,ppv,106.81852167877346,False,False,True,False,,Personal Products,Personal Care,98.89476213358962,True,True,8405.94,85.11,1322580.0,1.0126,67.4,40.0,96.2,98.4,88.4,93.18181818181817,actionable,unknown,1.0,77.8,A
3,ATHERENERG.NS,2026-07-09,1218.4000244140625,1108.3083394368489,1022.7388899061415,995.9619995117188,815.5456656901042,775.2994992065429,1134.6016971919396,318.6000061035156,1242.9000244140625,True,True,True,True,True,True,True,True,False,269.43604290819763,green,126.02117161239859,False,False,True,False,,Automobiles,2/3 Wheelers,99.37530033637674,True,True,46702.49,608.81,4996781.0,1.3036,78.5,50.0,90.2,96.1,100.0,50.0,actionable,unknown,1.0,76.0,A
4,BLISSGVS.NS,2026-07-09,524.1500244140625,508.290771484375,449.530510796441,401.1704260253906,267.2742344156901,239.15308280944825,507.68564719355567,117.5147500933485,551.9194964802983,True,True,True,True,True,True,True,True,False,223.98455770920492,noise,21.684590593394077,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.18308505526188,True,True,5568.78,108.42,2068406.0,1.9468,68.1,50.0,90.2,83.9,97.7,61.36363636363637,actionable,unknown,1.0,73.8,A
5,ASTRAMICRO.NS,2026-07-09,1833.0999755859375,1772.1833190917969,1542.7972140842014,1423.7299853515624,1116.8249959309896,1098.8104968261719,1779.757114649873,851.0,1871.0,True,True,True,True,True,True,True,True,False,76.67992797619412,noise,32.03555971147933,False,True,False,False,,Aerospace & Defense,Aerospace & Defense,94.8582412301778,True,True,17404.37,177.98,970898.0,1.0226,68.0,50.0,90.2,89.9,100.0,54.54545454545454,actionable,unknown,1.0,73.8,A
6,RML.NS,2026-07-09,1277.300048828125,1169.6958516438801,1021.8166724310981,983.4420043945313,841.3920011393229,835.7397512817383,1198.3191982666558,608.5,1323.9000244140625,True,True,True,True,True,True,True,True,False,44.6698020697587,ppv,65.21478571518017,False,False,True,False,,Auto Components,Auto Components & Equipments,89.38010571840461,True,True,3530.09,11.46,89719.0,0.3246,55.2,50.0,88.8,93.0,100.0,70.45454545454545,actionable,unknown,1.0,73.8,A
7,UFBL.NS,2026-07-09,727.0,688.1999969482422,592.2347225613064,527.8520001220703,327.50553334554036,298.51814994812014,689.5361406084362,172.33999633789062,735.0,True,True,True,True,True,True,True,True,False,130.50095563369112,dry,11.304891911354146,False,False,False,False,,Leisure Services,Restaurants,97.74147044690052,True,True,2841.58,29.47,405329.0,1.037,74.7,50.0,53.8,91.8,92.4,89.77272727272727,actionable,unknown,1.0,73.0,A
8,PAISALO.NS,2026-07-09,72.4000015258789,66.36166636149089,59.08666631910536,55.95319961547852,42.89059981028239,41.508199796676635,68.2974482501879,29.783536082586807,74.9000015258789,True,True,True,True,True,True,True,True,False,138.6123609889591,ppv,134.44930055961314,False,False,True,False,,Finance,Non Banking Financial Company (NBFC),98.0297933685728,True,True,6584.94,106.16,14663040.0,1.6122,75.4,50.0,88.8,93.3,89.9,47.72727272727273,actionable,unknown,1.0,72.9,A
9,HONASA.NS,2026-07-09,471.6000061035156,452.2000045776367,421.87083519829645,401.6730017089844,329.6716676839193,318.8110008239746,457.73677201739974,248.39999389648438,478.79998779296875,True,True,True,True,True,True,True,True,False,59.32432638632286,noise,47.65946651425192,False,False,True,False,,Personal Products,Personal Care,92.69581931763575,True,True,15375.3,129.46,2745152.0,0.842,63.0,50.0,52.7,97.0,100.0,93.18181818181817,actionable,unknown,1.0,72.7,A
10,NINSYS.NS,2026-07-09,914.1500244140625,844.9124959309896,749.5527750651041,697.1909985351563,481.55866658528646,468.9854997253418,862.2404944780164,281.04998779296875,935.0,True,True,True,True,True,True,True,True,False,102.94150286178927,noise,43.01558424478881,False,True,True,False,,IT - Software,Computers - Software & Consulting,96.58817876021143,True,True,1698.13,0.71,7719.0,0.0416,72.0,50.0,58.8,95.5,100.0,72.72727272727273,actionable,unknown,1.0,72.4,A
11,INDSWFTLAB.NS,2026-07-09,235.5800018310547,210.28999964396158,175.19999991522894,164.6379995727539,135.77786631266275,127.13874980926514,213.8467613768009,87.1500015258789,238.0,True,True,True,True,True,True,True,True,False,106.57663972271929,ppv,107.4930553016432,False,True,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.92455550216242,True,True,2045.7,34.83,1478431.0,1.7025,72.8,50.0,91.2,98.0,69.0,61.36363636363637,actionable,unknown,1.0,72.3,A
12,DIACABS.NS,2026-07-09,239.1999969482422,213.9191640218099,204.2230542500814,196.95399963378907,156.63166646321613,154.6431997680664,219.26560049564353,115.56999969482422,251.8000030517578,True,True,True,True,True,True,True,True,False,64.68158137572613,ppv,180.0091330908289,False,False,True,False,,Electrical Equipment,Other Electrical Equipment,93.60884190293129,True,True,12605.15,139.46,5830069.0,1.1063,55.1,50.0,88.8,90.0,82.5,79.54545454545455,actionable,unknown,1.0,72.1,A
13,GRANULES.NS,2026-07-09,882.0499877929688,819.7958323160807,787.0736083984375,772.4609985351562,656.3853328450521,630.4652502441406,837.4184971405964,432.6000061035156,897.4500122070312,True,True,True,True,True,True,True,True,False,79.6075022122354,green,123.95043210603856,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,95.19461797212878,True,True,21856.93,120.53,1366501.0,0.5515,68.8,50.0,68.8,96.6,98.2,61.36363636363637,actionable,unknown,1.0,71.7,A
14,CUPID.NS,2026-07-09,210.00999450683594,195.7083307902018,162.2652761671278,151.6135989379883,108.8679997253418,94.74493978500367,199.0699572777304,21.290000915527344,226.0,True,True,True,True,True,True,True,True,False,871.1893690895922,ppv,432.7737875484683,True,True,False,False,,Personal Products,Personal Care,100.0,True,True,28239.22,452.55,21549202.0,1.6026,70.0,50.0,91.2,79.8,50.0,93.18181818181817,watch — approaching pivot,unknown,1.0,71.5,A
15,DIVGIITTS.NS,2026-07-09,979.7000122070312,942.2374928792318,847.8138885498047,806.3200024414062,706.7049987792968,689.2682482910157,952.6942278657717,573.7000122070312,1065.0,True,True,True,True,True,True,True,True,False,55.92627790313931,noise,21.33691333654432,False,False,False,False,,Auto Components,Auto Components & Equipments,92.31138875540606,True,True,2996.21,20.05,204661.0,0.6692,52.1,50.0,87.8,78.0,100.0,70.45454545454545,actionable,unknown,1.0,71.2,A
16,SENORES.NS,2026-07-09,1419.699951171875,1337.3416646321614,1217.6763848198784,1149.280997314453,919.7153328450521,878.5147503662109,1356.9666891628842,558.5499877929688,1487.9000244140625,True,True,True,True,True,True,True,True,False,147.3991481348885,green,102.22208627208754,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.36617011052378,True,True,6538.23,64.17,451993.0,0.9815,76.2,50.0,56.2,90.8,100.0,61.36363636363637,actionable,unknown,1.0,70.5,A
17,SYRMA.NS,2026-07-09,1441.0,1401.7083333333333,1266.3139004177517,1201.9910070800781,929.7696691894531,902.8092520141602,1388.0226939204215,599.7897960044586,1517.699951171875,True,True,True,True,True,True,True,True,False,133.07511723184757,ppv,224.82630024378545,False,False,True,False,,Industrial Manufacturing,Industrial Products,97.93368572801538,True,True,27757.26,219.1,1520444.0,0.7893,75.2,50.0,91.2,89.9,56.6,63.63636363636363,actionable,unknown,1.0,70.3,A
18,MMFL.NS,2026-07-09,510.1000061035156,477.82083384195965,461.05457390679254,461.9139025878906,433.4046305338542,402.1472523498535,487.1886814385009,285.5132388663281,522.2187031655338,True,True,True,True,True,True,True,True,False,42.42381328875964,green,203.37552263266505,False,False,True,False,,Auto Components,Auto Components & Equipments,88.41902931283036,True,True,2462.84,5.83,114282.0,0.2367,53.0,50.0,64.2,95.4,100.0,70.45454545454545,actionable,unknown,1.0,69.2,B
19,AETHER.NS,2026-07-09,1485.800048828125,1363.1583251953125,1209.6888834635417,1197.447998046875,1067.726005045573,997.0597543334961,1367.373176038311,726.4500122070312,1510.0,True,True,True,True,True,True,True,True,False,87.24638296510712,ppv,384.1558534456924,True,False,True,False,,Chemicals & Petrochemicals,Specialty Chemicals,95.72320999519461,True,True,19718.44,56.77,382053.0,0.2879,70.0,50.0,91.2,96.8,61.0,52.27272727272727,actionable,unknown,1.0,69.0,B
20,SPARC.NS,2026-07-09,277.57000732421875,244.53583399454752,227.49833467271594,209.45340026855467,158.53280029296874,152.43075012207032,253.9433380475756,108.0,289.0,True,True,True,True,True,True,True,True,False,76.60495677161805,noise,41.867930677786255,False,True,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,94.81018740989909,True,True,9007.75,172.65,6220153.0,1.9167,67.9,50.0,64.2,92.1,89.9,61.36363636363637,actionable,unknown,1.0,68.9,B
21,NAM-INDIA.NS,2026-07-09,1218.199951171875,1180.5249938964844,1124.8430820041233,1106.8735278320312,958.886347249349,934.6879132080078,1187.3826095213165,756.0127830012134,1233.5,True,True,True,True,True,True,True,True,False,59.676924242498174,noise,77.11140378495907,False,False,True,False,,Capital Markets,Asset Management Company,92.79192695819317,True,True,77879.02,136.75,1122517.0,0.1756,63.2,50.0,74.8,97.5,98.2,40.909090909090914,actionable,unknown,1.0,68.7,B
22,UNIPARTS.NS,2026-07-09,680.4500122070312,658.7208302815756,638.5430603027344,611.6960034179688,518.7373278808594,503.41603347778323,658.8042675427201,310.005232163007,705.7999877929688,True,True,True,True,True,True,True,True,False,76.84288653265664,ppv,99.8744416415029,False,False,False,False,,Auto Components,Auto Components & Equipments,94.9062950504565,True,True,3068.91,13.76,202195.0,0.4483,58.1,50.0,86.2,86.8,68.6,70.45454545454545,actionable,unknown,1.0,68.4,B
23,INDOTECH.NS,2026-07-09,3147.0,3090.7749837239585,2765.1111043294272,2726.1199951171875,1921.7246638997397,1873.4464965820312,3074.8186387621063,1100.0,3300.0,True,True,True,True,True,True,True,True,False,63.0907980833898,noise,26.694434247549705,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,93.2724651609803,True,True,3342.11,23.16,73607.0,0.6931,64.3,50.0,45.7,84.7,100.0,79.54545454545455,actionable,unknown,1.0,68.2,B
24,HFCL.NS,2026-07-09,214.67999267578125,214.17666498819986,191.93111038208008,177.51179977416993,107.496466700236,99.31165018081666,214.01368410405985,59.81999969482422,229.5,True,True,True,True,True,True,True,True,False,157.93378786674634,noise,41.974139378545914,False,False,False,False,,Telecom - Services,Telecom - Infrastructure,98.51033157135993,True,True,32851.7,1172.26,54605052.0,3.5683,66.5,50.0,85.2,81.1,50.0,81.81818181818183,watch — approaching pivot,unknown,1.0,68.1,B
25,AVALON.NS,2026-07-09,1728.5999755859375,1746.2916768391926,1648.6444498697917,1543.317001953125,1147.072002766927,1130.0822525024414,1722.0268305481409,777.2999877929688,1853.0,True,True,True,True,True,True,True,True,False,105.88375724756153,ppv,145.39665168480792,False,False,False,False,,Electrical Equipment,Other Electrical Equipment,96.87650168188371,True,True,11549.08,88.95,514565.0,0.7702,62.7,50.0,84.7,80.6,57.4,79.54545454545455,actionable,unknown,1.0,68.0,B
26,CENTUM.NS,2026-07-09,3557.89990234375,3626.9249877929688,3502.777777777778,3344.8279931640627,2793.1860009765624,2731.8024975585936,3599.454983120285,2044.199951171875,3916.0,True,True,True,True,True,True,True,False,False,51.56107357283184,noise,55.537876709186484,False,False,False,False,,Industrial Manufacturing,Industrial Products,91.01393560788082,True,True,5244.69,25.18,70771.0,0.4801,49.0,50.0,80.0,75.7,100.0,63.63636363636363,actionable,unknown,1.0,67.8,B
27,INDOBORAX.NS,2026-07-09,433.6499938964844,394.4375,366.95555623372394,341.2742010498047,281.6745334879557,272.8105001831055,401.5027257847061,212.6091233313068,464.45001220703125,True,True,True,True,True,True,True,True,False,97.73286537429672,ppv,409.0412305290529,False,False,True,False,,Chemicals & Petrochemicals,Commodity Chemicals,96.29985583853916,True,True,1391.58,9.35,215503.0,0.6716,71.4,50.0,81.1,86.7,70.2,52.27272727272727,actionable,unknown,1.0,67.7,B
28,JBCHEPHARM.NS,2026-07-09,2444.5,2332.9999796549478,2237.6420220269097,2205.226896972656,2021.1419930013021,1941.533549194336,2364.0356640896925,1580.030091023051,2474.0,True,True,True,True,True,True,True,True,False,51.926674049556595,noise,70.14346180463257,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,91.15809706871696,True,True,39248.58,75.2,307620.0,0.1916,59.4,50.0,53.8,97.6,100.0,61.36363636363637,actionable,unknown,1.0,67.5,B
29,ACUTAAS.NS,2026-07-09,3458.800048828125,3478.0166829427085,3235.0833401150176,3098.8060107421875,2378.0586669921877,2190.417501831055,3465.026166567397,1094.285884115421,3740.0,True,True,True,True,True,True,True,False,False,206.48152765214053,green,108.38878711810096,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.08697741470446,True,True,28317.58,160.09,462855.0,0.5653,67.9,50.0,53.8,79.0,100.0,61.36363636363637,actionable,unknown,1.0,66.9,B
30,GNA.NS,2026-07-09,469.8999938964844,451.4000015258789,402.17889489067926,399.57929077148435,385.0250594075521,366.5185139465332,454.68965199220304,289.7233688082436,482.0,True,True,True,True,True,True,True,True,False,47.596470724915086,noise,29.830978898481014,False,False,False,False,,Auto Components,Auto Components & Equipments,90.38923594425758,True,True,2017.32,13.18,280437.0,0.6532,57.6,50.0,46.6,89.0,100.0,70.45454545454545,actionable,unknown,1.0,66.2,B
31,DEEDEV.NS,2026-07-09,677.5,673.1708323160807,650.9166709052192,599.4790032958985,372.82180084228514,342.9868507385254,675.7308091867687,183.0,760.0,True,True,True,True,True,True,True,True,False,116.41911081883039,noise,38.73599260859545,False,False,False,False,,Industrial Manufacturing,Industrial Products,97.2609322441134,True,True,4692.59,37.4,552018.0,0.797,63.6,50.0,56.2,72.3,100.0,63.63636363636363,actionable,unknown,1.0,66.1,B
32,STYLAMIND.NS,2026-07-09,3154.10009765625,3227.6666666666665,3103.3861083984375,2939.827998046875,2451.3166748046874,2323.2550073242187,3183.024783961205,1594.0999755859375,3357.300048828125,True,True,True,True,True,True,True,False,False,95.60310683139535,noise,33.59189586265706,False,False,False,False,,Consumer Durables,Plywood Boards/ Laminates,96.20374819798174,True,True,5348.96,15.74,49918.0,0.2943,61.1,50.0,38.8,81.9,96.4,84.0909090909091,actionable,unknown,1.0,66.1,B
33,SJS.NS,2026-07-09,2197.800048828125,2193.7166341145835,2117.3424106174043,2065.7691015625,1819.8776831054688,1762.898141479492,2197.931665414483,1129.4649379983273,2288.89990234375,True,True,True,True,True,True,True,False,False,72.71314334391104,red,165.7461907711656,False,False,False,False,,Auto Components,Auto Components & Equipments,94.4738106679481,True,True,7034.09,25.22,114764.0,0.3586,57.1,50.0,90.2,86.0,50.0,70.45454545454545,watch — approaching pivot,unknown,1.0,66.0,B
34,LAURUSLABS.NS,2026-07-09,1507.4000244140625,1493.2250061035156,1426.1638963487412,1377.3533203125,1153.3292740885418,1099.2546578979493,1491.1700121189656,759.8159434822886,1555.0,True,True,True,True,True,True,True,True,False,94.54373847376864,noise,87.37625472842969,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.15569437770303,True,True,81437.22,325.92,2162101.0,0.4002,61.0,50.0,49.6,87.9,99.6,61.36363636363637,actionable,unknown,1.0,65.8,B
35,CRAFTSMAN.NS,2026-07-09,9282.5,9258.0,9118.736111111111,8908.47,7910.496666666667,7619.0125,9234.00542588968,5724.675063299175,9938.0,True,True,True,True,True,True,True,True,False,61.48659106156848,noise,35.12639679328405,False,True,False,False,,Auto Components,Auto Components & Equipments,93.12830370014417,True,True,24277.85,118.52,127680.0,0.4882,54.0,50.0,53.8,80.8,100.0,70.45454545454545,actionable,unknown,1.0,65.7,B
36,SKYGOLD.NS,2026-07-09,623.2999877929688,545.2624944051107,522.6111102634006,507.38899963378907,401.3769989013672,383.7272491455078,563.8515765355683,246.0500030517578,629.7000122070312,True,True,True,True,True,True,True,True,False,90.81585778032893,green,201.2753816770422,False,False,True,False,,Consumer Durables,"Gems, Jewellery And Watches",95.96347909658817,True,True,9653.29,89.36,1433698.0,0.9257,70.6,50.0,56.2,98.0,44.3,84.0909090909091,actionable,unknown,1.0,65.3,B
37,SCHNEIDER.NS,2026-07-09,1485.199951171875,1429.683329264323,1307.6805589463975,1302.6980029296874,984.9243339029948,943.0560012817383,1447.0369803448398,571.8499755859375,1548.0,True,True,True,True,True,True,True,True,False,81.54259815350183,noise,55.47117347432835,False,True,False,False,,Electrical Equipment,Heavy Electrical Equipment,95.43488707352235,True,True,35511.73,62.26,419215.0,0.1753,59.3,50.0,73.8,85.9,50.0,79.54545454545455,watch — approaching pivot,unknown,1.0,64.9,B
38,SWANDEF.NS,2026-07-09,2161.5,2242.1333618164062,2083.188900417752,2026.8200122070311,1823.4819995117186,1564.6045010375976,2229.997761564088,251.97999572753906,2489.0,True,True,True,True,True,True,True,False,False,757.8061896378421,noise,89.42363017025397,False,False,False,False,,Industrial Manufacturing,Ship Building & Allied Services,99.95194617972129,True,True,11387.25,3.9,18025.0,0.0342,69.9,50.0,85.2,67.7,50.0,63.63636363636363,watch — approaching pivot,unknown,1.0,64.5,B
39,RUBYMILLS.NS,2026-07-09,365.54998779296875,336.63333384195965,313.74916712443036,291.2423999023438,237.68526631673177,234.76644981384277,342.0923924761245,169.02000427246094,365.54998779296875,True,True,True,True,True,True,True,True,False,50.03038598467124,ppv,53.70788950219936,False,False,True,False,,Textiles & Apparels,Other Textile Products,90.8697741470447,True,True,1222.4,2.63,71999.0,0.2153,58.7,50.0,88.0,100.0,62.5,36.36363636363637,actionable,unknown,1.0,64.4,B
40,SKMEGGPROD.NS,2026-07-09,316.1499938964844,300.39083099365234,250.4052759806315,230.01159942626953,196.9895659383138,194.6535494995117,301.17249873785295,130.93602181563585,324.3999938964844,True,True,True,True,True,True,True,True,False,139.54110397303162,noise,67.59486451466105,False,False,False,False,,Food Products,Meat Products including Poultry,98.12590100913022,True,True,1666.91,30.71,971485.0,1.8425,75.6,50.0,37.2,88.9,100.0,43.18181818181818,actionable,unknown,1.0,64.0,B
41,VIYASH.NS,2026-07-09,281.04998779296875,279.2999979654948,261.85916476779516,250.4685986328125,219.95879943847658,218.4662493133545,278.6933685497853,166.0,298.0,True,True,True,True,True,True,True,True,False,52.6781752484506,noise,51.28431719418809,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,91.39836617011052,True,True,12266.8,65.14,2317739.0,0.531,49.9,50.0,53.8,82.6,100.0,61.36363636363637,actionable,unknown,1.0,63.8,B
42,NEOGEN.NS,2026-07-09,2026.699951171875,1958.0250142415364,1913.3694458007812,1850.197998046875,1471.8426639811198,1453.589998474121,1973.480029156759,966.7000122070312,2090.0,True,True,True,True,True,True,True,True,False,25.922991014291053,noise,79.02702763077089,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,81.8356559346468,True,True,5549.44,23.9,117902.0,0.4306,37.6,50.0,87.8,87.9,79.5,52.27272727272727,actionable,unknown,1.0,63.6,B
43,SPORTKING.NS,2026-07-09,183.3699951171875,179.07833099365234,177.94499969482422,169.94159942626953,127.8579330444336,120.94004970550537,179.78994014266317,78.16999816894531,198.5,True,True,True,True,True,True,True,True,False,63.762878744725924,noise,67.51574616517439,False,False,False,False,,Textiles & Apparels,Other Textile Products,93.41662662181643,True,True,2333.76,9.29,506511.0,0.398,54.6,50.0,71.2,78.8,100.0,36.36363636363637,actionable,unknown,1.0,63.6,B
44,AZAD.NS,2026-07-09,2476.10009765625,2132.116689046224,2111.416676839193,2115.7900073242185,1795.9346720377605,1759.6825030517577,2210.6934094802364,1360.0,2491.5,True,True,True,True,True,True,True,True,True,51.98257868073248,ppv,484.84837173922523,True,False,True,False,,Electrical Equipment,Heavy Electrical Equipment,91.20615088899568,True,True,15991.09,131.4,530690.0,0.8217,59.5,50.0,86.2,98.8,14.7,79.54545454545455,actionable,unknown,1.0,63.4,B
45,STLTECH.NS,2026-07-09,554.3499755859375,583.5333302815756,575.9652752346462,520.1449969482422,276.2491321309408,236.1985989379883,572.4314607273234,84.5999984741211,679.9000244140625,True,True,True,True,True,True,True,False,False,397.08571760471216,green,124.9849248865105,False,False,False,False,,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,99.85583853916387,True,True,28487.83,251.79,4541995.0,0.8838,69.7,50.0,55.7,57.1,50.0,100.0,watch — approaching pivot,unknown,1.0,63.3,B
46,THYROCARE.NS,2026-07-09,535.5499877929688,537.8791707356771,522.8043687608507,503.49019226074216,439.32298767089844,438.89364517211914,536.8935546164499,324.5351344195688,574.9000244140625,True,True,True,True,True,True,True,False,False,55.10032260234146,noise,30.375324618420084,False,False,False,False,,Healthcare Services,Healthcare Service Provider,91.97501201345507,True,True,8523.9,27.89,520815.0,0.3272,51.3,50.0,71.2,80.3,100.0,34.090909090909086,actionable,unknown,1.0,62.8,B
47,BHAGYANGR.NS,2026-07-09,373.95001220703125,391.94166564941406,344.165278116862,332.22600036621094,220.51540003458658,195.233150100708,384.5115416978066,78.0,432.29998779296875,True,True,True,True,True,True,True,False,False,367.437515258789,noise,39.05542625209898,False,False,False,False,,Non - Ferrous Metals,Copper,99.80778471888515,True,True,1196.45,11.57,309524.0,0.9674,69.6,50.0,47.6,67.0,50.0,97.72727272727273,watch — approaching pivot,unknown,1.0,62.7,B
48,KAPSTON.NS,2026-07-09,377.20001220703125,369.5791727701823,350.4486134847005,346.2610009765625,332.95222127278646,320.02661643981935,367.74582074637965,231.5800018310547,433.5,True,True,True,True,True,True,True,True,False,52.82392067655497,ppv,292.6566242702809,False,False,False,False,,Commercial Services & Supplies,Diversified Commercial Services,91.49447381066796,True,True,1147.9,0.78,20729.0,0.0681,50.2,50.0,88.8,68.0,84.8,38.63636363636363,actionable,unknown,1.0,62.7,B
49,SAILIFE.NS,2026-07-09,1234.4000244140625,1229.4000244140625,1193.9722290039062,1167.567001953125,1013.2036649576822,980.467248840332,1226.254253347424,776.25,1260.0,True,True,True,True,True,True,True,True,False,55.53455382621551,noise,35.46548677342508,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,92.1191734742912,True,True,26204.59,76.07,616212.0,0.2903,51.6,50.0,41.8,89.9,98.3,61.36363636363637,actionable,unknown,1.0,62.6,B
